dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path
ag_news,3,pure_logits,greedy_50_post_calib,50,20,0.13827084004878998,1.53076218242399,0.5397750937109538,1,9.07123589515686,79.30379748344421,llm_experiments_data/arrays/extended_ag_news_3_pure_logits_greedy_50_post_calib_2025-09-14.npz
ag_news,4,pure_logits,greedy_unique_5_baseline,5,5,0.16659872233867645,,,,1.2491695880889893,0.0,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
ag_news,4,pure_logits,greedy_50_baseline,50,22,0.15342801809310913,,,,8.991999864578247,0.0,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_50_baseline_2025-09-14.npz
ag_news,4,pure_logits,greedy_50_temp_baseline,50,22,0.15178528428077698,1.0714285714285714,,,8.991999864578247,0.030185461044311523,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
ag_news,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.16365966200828552,1.126530612244898,,,1.2491695880889893,0.03182482719421387,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
ag_news,4,pure_logits,greedy_unique_5_post_calib,5,5,0.14878951013088226,1.5060724698042485,0.0,1,1.2491695880889893,11.176864862442017,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
ag_news,4,pure_logits,greedy_50_post_calib,50,22,0.1433628350496292,1.5353602665556019,0.4897959183673469,1,8.991999864578247,77.50741052627563,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_50_post_calib_2025-09-14.npz
dbpedia_14,0,pure_logits,greedy_unique_5_baseline,5,5,0.038350775837898254,,,,0.45517468452453613,0.0,llm_experiments_data/arrays/extended_dbpedia_14_0_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
dbpedia_14,0,pure_logits,greedy_50_baseline,50,13,0.035843975841999054,,,,18.62882161140442,0.0,llm_experiments_data/arrays/extended_dbpedia_14_0_pure_logits_greedy_50_baseline_2025-09-14.npz
dbpedia_14,0,pure_logits,greedy_50_temp_baseline,50,13,0.03360793739557266,1.236734693877551,,,18.62882161140442,0.10431981086730957,llm_experiments_data/arrays/extended_dbpedia_14_0_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
dbpedia_14,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.03511415794491768,1.3469387755102042,,,0.45517468452453613,0.11024618148803711,llm_experiments_data/arrays/extended_dbpedia_14_0_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
dbpedia_14,0,pure_logits,greedy_unique_5_post_calib,5,5,0.029735665768384933,1.7658642232403166,0.4464806330695543,1,0.45517468452453613,100.37619423866272,llm_experiments_data/arrays/extended_dbpedia_14_0_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
dbpedia_14,0,pure_logits,greedy_50_post_calib,50,13,0.02963566593825817,1.7255810079133695,0.6597251145356102,1,18.62882161140442,685.2094378471375,llm_experiments_data/arrays/extended_dbpedia_14_0_pure_logits_greedy_50_post_calib_2025-09-14.npz
dbpedia_14,1,pure_logits,greedy_unique_5_baseline,5,5,0.036891914904117584,,,,0.4598524570465088,0.0,llm_experiments_data/arrays/extended_dbpedia_14_1_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
dbpedia_14,1,pure_logits,greedy_50_baseline,50,13,0.034378789365291595,,,,17.629031658172607,0.0,llm_experiments_data/arrays/extended_dbpedia_14_1_pure_logits_greedy_50_baseline_2025-09-14.npz
dbpedia_14,1,pure_logits,greedy_50_temp_baseline,50,13,0.032565776258707047,1.2918367346938775,,,17.629031658172607,0.11589169502258301,llm_experiments_data/arrays/extended_dbpedia_14_1_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
dbpedia_14,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.03406061604619026,1.3469387755102042,,,0.4598524570465088,0.10409116744995117,llm_experiments_data/arrays/extended_dbpedia_14_1_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
dbpedia_14,1,pure_logits,greedy_unique_5_post_calib,5,5,0.02860659547150135,1.7658642232403166,0.4831320283215327,1,0.4598524570465088,95.85050106048584,llm_experiments_data/arrays/extended_dbpedia_14_1_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
dbpedia_14,1,pure_logits,greedy_50_post_calib,50,13,0.028445309028029442,1.7397251145356103,0.679716784673053,1,17.629031658172607,687.7576711177826,llm_experiments_data/arrays/extended_dbpedia_14_1_pure_logits_greedy_50_post_calib_2025-09-14.npz
dbpedia_14,2,pure_logits,greedy_unique_5_baseline,5,5,0.037693895399570465,,,,0.4275391101837158,0.0,llm_experiments_data/arrays/extended_dbpedia_14_2_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
dbpedia_14,2,pure_logits,greedy_50_baseline,50,12,0.0345689058303833,,,,17.386168718338013,0.0,llm_experiments_data/arrays/extended_dbpedia_14_2_pure_logits_greedy_50_baseline_2025-09-14.npz
dbpedia_14,2,pure_logits,greedy_50_temp_baseline,50,12,0.032990459352731705,1.236734693877551,,,17.386168718338013,0.10301613807678223,llm_experiments_data/arrays/extended_dbpedia_14_2_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
dbpedia_14,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.03609681501984596,1.236734693877551,,,0.4275391101837158,0.09756231307983398,llm_experiments_data/arrays/extended_dbpedia_14_2_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
dbpedia_14,2,pure_logits,greedy_unique_5_post_calib,5,5,0.02902177907526493,1.7397251145356103,0.42982090795501876,1,0.4275391101837158,91.11051774024963,llm_experiments_data/arrays/extended_dbpedia_14_2_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
dbpedia_14,2,pure_logits,greedy_50_post_calib,50,12,0.028840528801083565,1.7397251145356103,0.614743856726364,1,17.386168718338013,689.2904226779938,llm_experiments_data/arrays/extended_dbpedia_14_2_pure_logits_greedy_50_post_calib_2025-09-14.npz
dbpedia_14,3,pure_logits,greedy_unique_5_baseline,5,5,0.037286482751369476,,,,1.6337406635284424,0.0,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
dbpedia_14,3,pure_logits,greedy_50_baseline,50,14,0.03485805168747902,,,,17.560652494430542,0.0,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_50_baseline_2025-09-14.npz
dbpedia_14,3,pure_logits,greedy_50_temp_baseline,50,14,0.033172667026519775,1.236734693877551,,,17.560652494430542,0.11192607879638672,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
dbpedia_14,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.03423181548714638,1.3469387755102042,,,1.6337406635284424,0.10220503807067871,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
dbpedia_14,3,pure_logits,greedy_unique_5_post_calib,5,5,0.028522418811917305,1.7658642232403166,0.4731361932528113,1,1.6337406635284424,94.91141080856323,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
dbpedia_14,3,pure_logits,greedy_50_post_calib,50,14,0.02842584438621998,1.7397251145356103,0.6247396917950854,1,17.560652494430542,668.8724327087402,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_50_post_calib_2025-09-14.npz
dbpedia_14,4,pure_logits,greedy_unique_5_baseline,5,5,0.037765584886074066,,,,0.41320228576660156,0.0,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
dbpedia_14,4,pure_logits,greedy_50_baseline,50,12,0.034958094358444214,,,,17.19443392753601,0.0,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_50_baseline_2025-09-14.npz
dbpedia_14,4,pure_logits,greedy_50_temp_baseline,50,12,0.03332959860563278,1.236734693877551,,,17.19443392753601,0.10752344131469727,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
dbpedia_14,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.034713264554739,1.3469387755102042,,,0.41320228576660156,0.10189509391784668,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
dbpedia_14,4,pure_logits,greedy_unique_5_post_calib,5,5,0.029035568237304688,1.7658642232403166,0.4731361932528113,1,0.41320228576660156,80.66186380386353,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
dbpedia_14,4,pure_logits,greedy_50_post_calib,50,12,0.02880559302866459,1.7397251145356103,0.6247396917950854,1,17.19443392753601,670.0658128261566,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_50_post_calib_2025-09-14.npz
stanfordnlp/sst2,0,pure_logits,greedy_unique_5_baseline,5,5,0.13890273869037628,,,,0.15806913375854492,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_0_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
stanfordnlp/sst2,0,pure_logits,greedy_50_baseline,50,22,0.11673593521118164,,,,3.9963436126708984,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_0_pure_logits_greedy_50_baseline_2025-09-14.npz
stanfordnlp/sst2,0,pure_logits,greedy_50_temp_baseline,50,22,0.1156567931175232,1.0714285714285714,,,3.9963436126708984,0.015880584716796875,llm_experiments_data/arrays/extended_stanfordnlp_sst2_0_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
stanfordnlp/sst2,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.12116202712059021,1.5122448979591838,,,0.15806913375854492,0.014230012893676758,llm_experiments_data/arrays/extended_stanfordnlp_sst2_0_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
stanfordnlp/sst2,0,pure_logits,greedy_unique_5_post_calib,5,5,0.11647407710552216,1.7658642232403166,0.4231570179092045,1,0.15806913375854492,5.122962713241577,llm_experiments_data/arrays/extended_stanfordnlp_sst2_0_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
stanfordnlp/sst2,0,pure_logits,greedy_50_post_calib,50,22,0.11182839423418045,1.602582257392753,0.6847147022074136,1,3.9963436126708984,27.838322401046753,llm_experiments_data/arrays/extended_stanfordnlp_sst2_0_pure_logits_greedy_50_post_calib_2025-09-14.npz
stanfordnlp/sst2,1,pure_logits,greedy_unique_5_baseline,5,5,0.1381601095199585,,,,0.16978883743286133,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_1_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
stanfordnlp/sst2,1,pure_logits,greedy_50_baseline,50,21,0.11425971239805222,,,,4.1058008670806885,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_1_pure_logits_greedy_50_baseline_2025-09-14.npz
stanfordnlp/sst2,1,pure_logits,greedy_50_temp_baseline,50,21,0.1135249063372612,1.0714285714285714,,,4.1058008670806885,0.016816139221191406,llm_experiments_data/arrays/extended_stanfordnlp_sst2_1_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
stanfordnlp/sst2,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.11841771006584167,1.5673469387755103,,,0.16978883743286133,0.013268470764160156,llm_experiments_data/arrays/extended_stanfordnlp_sst2_1_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
stanfordnlp/sst2,1,pure_logits,greedy_unique_5_post_calib,5,5,0.11625521630048752,1.7397251145356103,0.614743856726364,1,0.16978883743286133,5.202357053756714,llm_experiments_data/arrays/extended_stanfordnlp_sst2_1_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
stanfordnlp/sst2,1,pure_logits,greedy_50_post_calib,50,21,0.10966616123914719,1.6433152852977928,0.6847147022074136,1,4.1058008670806885,28.353633880615234,llm_experiments_data/arrays/extended_stanfordnlp_sst2_1_pure_logits_greedy_50_post_calib_2025-09-14.npz
stanfordnlp/sst2,2,pure_logits,greedy_unique_5_baseline,5,5,0.13266374170780182,,,,0.1557326316833496,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_2_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
stanfordnlp/sst2,2,pure_logits,greedy_50_baseline,50,22,0.11108836531639099,,,,4.1124937534332275,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_2_pure_logits_greedy_50_baseline_2025-09-14.npz
stanfordnlp/sst2,2,pure_logits,greedy_50_temp_baseline,50,22,0.11071772873401642,1.0714285714285714,,,4.1124937534332275,0.016728639602661133,llm_experiments_data/arrays/extended_stanfordnlp_sst2_2_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
stanfordnlp/sst2,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.11717645823955536,1.5673469387755103,,,0.1557326316833496,0.016480207443237305,llm_experiments_data/arrays/extended_stanfordnlp_sst2_2_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
stanfordnlp/sst2,2,pure_logits,greedy_unique_5_post_calib,5,5,0.1121334433555603,1.7680133277800918,0.5747605164514785,1,0.1557326316833496,5.18757176399231,llm_experiments_data/arrays/extended_stanfordnlp_sst2_2_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
stanfordnlp/sst2,2,pure_logits,greedy_50_post_calib,50,22,0.10655686259269714,1.6296209912536446,0.6847147022074136,1,4.1124937534332275,28.58051609992981,llm_experiments_data/arrays/extended_stanfordnlp_sst2_2_pure_logits_greedy_50_post_calib_2025-09-14.npz
stanfordnlp/sst2,3,pure_logits,greedy_unique_5_baseline,5,5,0.1423054337501526,,,,4.428656578063965,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
stanfordnlp/sst2,3,pure_logits,greedy_50_baseline,50,22,0.11879881471395493,,,,4.135876893997192,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_50_baseline_2025-09-14.npz
stanfordnlp/sst2,3,pure_logits,greedy_50_temp_baseline,50,22,0.11751189082860947,1.0714285714285714,,,4.135876893997192,0.016542911529541016,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
stanfordnlp/sst2,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.12859795987606049,1.4020408163265308,,,4.428656578063965,0.013494253158569336,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
stanfordnlp/sst2,3,pure_logits,greedy_unique_5_post_calib,5,5,0.1177627444267273,1.753869221157851,0.2182423990004165,1,4.428656578063965,4.937129735946655,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
stanfordnlp/sst2,3,pure_logits,greedy_50_post_calib,50,22,0.11299179494380951,1.5924864639733447,0.7197001249479384,1,4.135876893997192,28.463228225708008,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_50_post_calib_2025-09-14.npz
stanfordnlp/sst2,4,pure_logits,greedy_unique_5_baseline,5,5,0.12739787995815277,,,,0.1665794849395752,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
stanfordnlp/sst2,4,pure_logits,greedy_50_baseline,50,22,0.1077410876750946,,,,4.192355155944824,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_50_baseline_2025-09-14.npz
stanfordnlp/sst2,4,pure_logits,greedy_50_temp_baseline,50,22,0.10736854374408722,0.9612244897959183,,,4.192355155944824,0.017656803131103516,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
stanfordnlp/sst2,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1185961365699768,1.5122448979591838,,,0.1665794849395752,0.018375158309936523,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
stanfordnlp/sst2,4,pure_logits,greedy_unique_5_post_calib,5,5,0.10911018401384354,1.8202915451895045,0.23990004164931278,1,0.1665794849395752,5.873836040496826,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
stanfordnlp/sst2,4,pure_logits,greedy_50_post_calib,50,22,0.10404790192842484,1.6707038733860893,0.6047480216576426,1,4.192355155944824,28.583723783493042,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_50_post_calib_2025-09-14.npz
SetFit/mnli,0,pure_logits,greedy_unique_5_baseline,5,5,0.5412836670875549,,,,0.13421273231506348,0.0,llm_experiments_data/arrays/extended_setfit_mnli_0_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
SetFit/mnli,0,pure_logits,greedy_50_baseline,50,14,0.529163122177124,,,,3.92846417427063,0.0,llm_experiments_data/arrays/extended_setfit_mnli_0_pure_logits_greedy_50_baseline_2025-09-14.npz
SetFit/mnli,0,pure_logits,greedy_50_temp_baseline,50,14,0.529087245464325,1.0163265306122449,,,3.92846417427063,0.06207680702209473,llm_experiments_data/arrays/extended_setfit_mnli_0_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
SetFit/mnli,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5398650169372559,1.0714285714285714,,,0.13421273231506348,0.06459665298461914,llm_experiments_data/arrays/extended_setfit_mnli_0_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
SetFit/mnli,0,pure_logits,greedy_unique_5_post_calib,5,5,0.4951700270175934,1.9610329029571014,0.0,1,0.13421273231506348,25.982308387756348,llm_experiments_data/arrays/extended_setfit_mnli_0_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
SetFit/mnli,0,pure_logits,greedy_50_post_calib,50,14,0.49577581882476807,1.983573511037068,0.0,1,3.92846417427063,210.70565104484558,llm_experiments_data/arrays/extended_setfit_mnli_0_pure_logits_greedy_50_post_calib_2025-09-14.npz
SetFit/mnli,1,pure_logits,greedy_unique_5_baseline,5,5,0.5487261414527893,,,,0.1251380443572998,0.0,llm_experiments_data/arrays/extended_setfit_mnli_1_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
SetFit/mnli,1,pure_logits,greedy_50_baseline,50,14,0.5308570861816406,,,,4.45906925201416,0.0,llm_experiments_data/arrays/extended_setfit_mnli_1_pure_logits_greedy_50_baseline_2025-09-14.npz
SetFit/mnli,1,pure_logits,greedy_50_temp_baseline,50,14,0.5307557582855225,1.0163265306122449,,,4.45906925201416,0.059940338134765625,llm_experiments_data/arrays/extended_setfit_mnli_1_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
SetFit/mnli,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5441266894340515,1.126530612244898,,,0.1251380443572998,0.060993194580078125,llm_experiments_data/arrays/extended_setfit_mnli_1_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
SetFit/mnli,1,pure_logits,greedy_unique_5_post_calib,5,5,0.4965198338031769,1.9769762598917118,0.0,1,0.1251380443572998,26.362765789031982,llm_experiments_data/arrays/extended_setfit_mnli_1_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
SetFit/mnli,1,pure_logits,greedy_50_post_calib,50,14,0.49663785099983215,1.983573511037068,0.0,1,4.45906925201416,211.66021370887756,llm_experiments_data/arrays/extended_setfit_mnli_1_pure_logits_greedy_50_post_calib_2025-09-14.npz
SetFit/mnli,2,pure_logits,greedy_unique_5_baseline,5,5,0.5439597964286804,,,,0.13053178787231445,0.0,llm_experiments_data/arrays/extended_setfit_mnli_2_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
SetFit/mnli,2,pure_logits,greedy_50_baseline,50,14,0.5307487845420837,,,,3.9690639972686768,0.0,llm_experiments_data/arrays/extended_setfit_mnli_2_pure_logits_greedy_50_baseline_2025-09-14.npz
SetFit/mnli,2,pure_logits,greedy_50_temp_baseline,50,14,0.5305970907211304,1.0163265306122449,,,3.9690639972686768,0.06197094917297363,llm_experiments_data/arrays/extended_setfit_mnli_2_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
SetFit/mnli,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5423628687858582,1.0714285714285714,,,0.13053178787231445,0.0620424747467041,llm_experiments_data/arrays/extended_setfit_mnli_2_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
SetFit/mnli,2,pure_logits,greedy_unique_5_post_calib,5,5,0.4959542453289032,1.9610329029571014,0.0,1,0.13053178787231445,26.80915927886963,llm_experiments_data/arrays/extended_setfit_mnli_2_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
SetFit/mnli,2,pure_logits,greedy_50_post_calib,50,14,0.4965460002422333,1.983573511037068,0.0,1,3.9690639972686768,209.6379997730255,llm_experiments_data/arrays/extended_setfit_mnli_2_pure_logits_greedy_50_post_calib_2025-09-14.npz
SetFit/mnli,3,pure_logits,greedy_unique_5_baseline,5,5,0.5503612756729126,,,,0.12320518493652344,0.0,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
SetFit/mnli,3,pure_logits,greedy_50_baseline,50,15,0.5341354012489319,,,,3.9049293994903564,0.0,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_50_baseline_2025-09-14.npz
SetFit/mnli,3,pure_logits,greedy_50_temp_baseline,50,15,0.5340104699134827,1.0163265306122449,,,3.9049293994903564,0.0559382438659668,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
SetFit/mnli,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5454707145690918,1.126530612244898,,,0.12320518493652344,0.05888080596923828,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
SetFit/mnli,3,pure_logits,greedy_unique_5_post_calib,5,5,0.49892666935920715,1.9769762598917118,0.0,1,0.12320518493652344,24.827305555343628,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
SetFit/mnli,3,pure_logits,greedy_50_post_calib,50,15,0.5007779598236084,1.9769762598917118,0.0,1,3.9049293994903564,213.05134344100952,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_50_post_calib_2025-09-14.npz
SetFit/mnli,4,pure_logits,greedy_unique_5_baseline,5,5,0.5483366250991821,,,,0.13021039962768555,0.0,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
SetFit/mnli,4,pure_logits,greedy_50_baseline,50,13,0.5302943587303162,,,,3.8114724159240723,0.0,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_50_baseline_2025-09-14.npz
SetFit/mnli,4,pure_logits,greedy_50_temp_baseline,50,13,0.5301140546798706,1.0163265306122449,,,3.8114724159240723,0.06189370155334473,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
SetFit/mnli,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5436326265335083,1.126530612244898,,,0.13021039962768555,0.06354999542236328,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
SetFit/mnli,4,pure_logits,greedy_unique_5_post_calib,5,5,0.49595895409584045,1.9769762598917118,0.0,1,0.13021039962768555,26.207560300827026,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
SetFit/mnli,4,pure_logits,greedy_50_post_calib,50,13,0.49613073468208313,1.9769762598917118,0.0,1,3.8114724159240723,213.23851346969604,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_50_post_calib_2025-09-14.npz
