dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,path,aurac,aorac
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_baseline,50,26,0.4963533878326416,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_baseline_2025-04-20.npz,0.9102914083977743,0.08970859160222566
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_temp_baseline,50,26,0.4962351024150848,1.0163265306122449,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_temp_baseline_2025-04-20.npz,0.9102560134104606,0.08974398658953942
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.524638831615448,1.126530612244898,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz,0.8991830489544508,0.10081695104554922
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_unique_5_post_calib,5,5,0.5204228162765503,1.4630903790087464,0.6397334443981675,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_1_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz,0.9026992797164319,0.09730072028356807
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_post_calib,50,26,0.4978979229927063,1.281865889212828,0.8929612661391086,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_post_calib_2025-04-20.npz,0.9111434089705467,0.08885659102945331
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_calib_once,16,15,0.5065592527389526,1.983573511037068,1.2894627238650562,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_calib_once_2025-04-20.npz,0.9080184445855466,0.09198155541445341
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_calib_every_step,22,20,0.5019837021827698,1.753869221157851,1.799250312369846,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_calib_every_step_2025-04-20.npz,0.9086548264902833,0.09134517350971672
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_unique_5_baseline,5,5,0.5333333015441895,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_unique_5_baseline_2025-04-20.npz,0.8989339612423256,0.10106603875767439
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_baseline,50,26,0.5011298060417175,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_baseline_2025-04-20.npz,0.906562943739956,0.09343705626004395
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_temp_baseline,50,26,0.5009475946426392,1.0163265306122449,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_temp_baseline_2025-04-20.npz,0.9065592372391442,0.09344076276085578
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_unique_5_temp_baseline,5,5,0.5314382314682007,1.126530612244898,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_unique_5_temp_baseline_2025-04-20.npz,0.8988639480665235,0.10113605193347652
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_unique_5_post_calib,5,5,0.5273095965385437,1.276018325697626,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz,0.8999283468635021,0.1000716531364979
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_post_calib,50,26,0.5008242726325989,1.0495626822157431,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_post_calib_2025-04-20.npz,0.9066706157785003,0.09332938422149972
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_calib_once,30,19,0.5076231360435486,2.054843815077051,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_calib_once_2025-04-20.npz,0.9093531691563245,0.09064683084367553
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_calib_every_step,24,19,0.5016009211540222,1.4630903790087464,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_calib_every_step_2025-04-20.npz,0.9081526650858558,0.09184733491414421
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_unique_5_baseline,5,5,0.5333333015441895,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_unique_5_baseline_2025-04-20.npz,0.8989339612423256,0.10106603875767439
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_baseline,50,26,0.5011298060417175,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_baseline_2025-04-20.npz,0.906562943739956,0.09343705626004395
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_temp_baseline,50,26,0.5009475946426392,1.0163265306122449,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_temp_baseline_2025-04-20.npz,0.9065592372391442,0.09344076276085578
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5314382314682007,1.126530612244898,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz,0.8988639480665235,0.10113605193347652
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_unique_5_post_calib,5,5,0.5220748782157898,1.4274052478134114,0.694710537276135,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz,0.902961917565213,0.09703808243478695
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_post_calib,50,26,0.500332236289978,1.1283298625572675,0.94960433152853,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_post_calib_2025-04-20.npz,0.9074830554892974,0.09251694451070258
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_calib_once,30,20,0.5060797333717346,1.8353352769679303,1.7059558517284463,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_calib_once_2025-04-20.npz,0.9089830819403113,0.0910169180596887
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_calib_every_step,28,23,0.4992952346801758,1.4393002915451896,1.8892128279883385,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_calib_every_step_2025-04-20.npz,0.9087907964660109,0.09120920353398909
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_unique_5_baseline,5,5,0.5318763256072998,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_unique_5_baseline_2025-04-20.npz,0.8945336225385531,0.10546637746144694
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_baseline,50,28,0.4969528615474701,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_baseline_2025-04-20.npz,0.9100246322382524,0.08997536776174764
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_temp_baseline,50,28,0.496857225894928,1.0163265306122449,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_temp_baseline_2025-04-20.npz,0.9100195379105229,0.08998046208947708
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_unique_5_temp_baseline,5,5,0.530012309551239,1.0714285714285714,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_unique_5_temp_baseline_2025-04-20.npz,0.8944816545778304,0.10551834542216965
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_unique_5_post_calib,5,5,0.5262352824211121,1.2057476051645146,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz,0.8961775555413551,0.10382244445864486
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_post_calib,50,28,0.496894508600235,1.0121782590587256,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_post_calib_2025-04-20.npz,0.9100240086283334,0.08997599137166656
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_calib_once,29,19,0.5023015141487122,2.054843815077051,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_calib_once_2025-04-20.npz,0.9125187868189527,0.08748121318104729
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_calib_every_step,22,19,0.496432214975357,1.4393002915451896,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_calib_every_step_2025-04-20.npz,0.9114160377160909,0.08858396228390908
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_baseline,5,5,0.5318763256072998,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_baseline_2025-04-20.npz,0.8945336225385531,0.10546637746144694
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_baseline,50,28,0.4969528615474701,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_baseline_2025-04-20.npz,0.9100246322382524,0.08997536776174764
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_baseline,50,28,0.496857225894928,1.0163265306122449,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_baseline_2025-04-20.npz,0.9100195379105229,0.08998046208947708
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.530012309551239,1.0714285714285714,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz,0.8944816545778304,0.10551834542216965
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_post_calib,5,5,0.5184579491615295,1.4192086630570595,0.6247396917950854,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz,0.901986216420313,0.09801378357968704
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_post_calib,50,28,0.4962888360023498,1.1142357351103709,0.941274468971262,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_post_calib_2025-04-20.npz,0.910677368146874,0.08932263185312606
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_calib_once,17,17,0.5016424655914307,1.809645980841316,1.82923781757601,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_calib_once_2025-04-20.npz,0.9108797722689412,0.08912022773105877
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_calib_every_step,31,24,0.4996831119060516,1.1812078300708038,2.5189504373177845,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_calib_every_step_2025-04-20.npz,0.9113725784629104,0.08862742153708958
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_unique_5_baseline,5,5,0.5225674510002136,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_unique_5_baseline_2025-04-20.npz,0.9022789850690974,0.09772101493090257
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_baseline,50,26,0.4879655241966247,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_baseline_2025-04-20.npz,0.9113428121841589,0.08865718781584109
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_temp_baseline,50,26,0.4882253408432007,1.0163265306122449,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_temp_baseline_2025-04-20.npz,0.9113408053548183,0.08865919464518168
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_unique_5_temp_baseline,5,5,0.5212197303771973,1.126530612244898,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9020386858436725,0.09796131415632747
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_unique_5_post_calib,5,5,0.5175235271453857,1.297109537692628,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz,0.9031662245842986,0.09683377541570137
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_post_calib,50,26,0.4881510734558105,1.0370678883798417,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_post_calib_2025-04-20.npz,0.9114428467328886,0.08855715326711144
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_calib_once,30,20,0.4956796765327453,2.092428154935444,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_calib_once_2025-04-20.npz,0.9128803707541786,0.0871196292458214
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_calib_every_step,26,21,0.4897838830947876,1.53076218242399,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_calib_every_step_2025-04-20.npz,0.912574297475702,0.08742570252429804
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_baseline,5,5,0.5225674510002136,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_baseline_2025-04-20.npz,0.9022789850690974,0.09772101493090257
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_baseline,50,26,0.4879655241966247,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_baseline_2025-04-20.npz,0.9113428121841589,0.08865718781584109
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_temp_baseline,50,26,0.4882253408432007,1.0163265306122449,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_temp_baseline_2025-04-20.npz,0.9113408053548183,0.08865919464518168
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5212197303771973,1.126530612244898,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9020386858436725,0.09796131415632747
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_post_calib,5,5,0.5115422606468201,1.4274052478134114,0.694710537276135,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz,0.9053095070494204,0.09469049295057963
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_post_calib,50,26,0.4880893230438232,1.1117367763431902,0.9579341940857976,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_post_calib_2025-04-20.npz,0.9118179124134215,0.08818208758657853
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_calib_once,36,21,0.4953800439834595,1.8202915451895043,1.844231570179092,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_calib_once_2025-04-20.npz,0.9125412695567472,0.08745873044325281
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_calib_every_step,28,21,0.489339530467987,1.4420991253644315,1.9825072886297377,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_calib_every_step_2025-04-20.npz,0.9115219107732326,0.08847808922676736
ag_news,0,convex_comb,greedy_unique_5_baseline,5,5,0.2319172620773315,,,,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_unique_5_baseline_2025-04-20.npz,0.9770955608387676,0.022904439161232415
ag_news,0,convex_comb,greedy_50_baseline,50,29,0.1978360414505005,,,,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_50_baseline_2025-04-20.npz,0.9748134279099466,0.025186572090053372
ag_news,0,convex_comb,greedy_50_temp_baseline,50,29,0.1976282000541687,1.0163265306122449,,,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_50_temp_baseline_2025-04-20.npz,0.9747937581835173,0.025206241816482677
ag_news,0,convex_comb,greedy_unique_5_temp_baseline,5,5,0.2054621577262878,1.4571428571428573,,,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9770518658144695,0.022948134185530544
ag_news,0,convex_comb,greedy_unique_5_post_calib,5,5,0.1998860239982605,1.6290712203248647,0.0,1.0,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz,0.9776387525074276,0.0223612474925724
ag_news,0,convex_comb,greedy_50_post_calib,50,29,0.1936988532543182,1.3848729695960018,0.0,1.0,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_50_post_calib_2025-04-20.npz,0.9762728351334882,0.02372716486651183
ag_news,0,convex_comb,greedy_50_calib_once,22,20,0.1906897574663162,1.8202915451895043,0.0,1.0,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_50_calib_once_2025-04-20.npz,0.9787174663004796,0.02128253369952038
ag_news,0,convex_comb,greedy_50_calib_every_step,25,22,0.191370278596878,1.795052061640983,0.0,1.0,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_50_calib_every_step_2025-04-20.npz,0.9785995388425544,0.02140046115744565
ag_news,0,pure_logits,greedy_unique_5_baseline,5,5,0.2319172620773315,,,,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_unique_5_baseline_2025-04-20.npz,0.9770955608387676,0.022904439161232415
ag_news,0,pure_logits,greedy_50_baseline,50,29,0.1978360414505005,,,,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_50_baseline_2025-04-20.npz,0.9748134279099466,0.025186572090053372
ag_news,0,pure_logits,greedy_50_temp_baseline,50,29,0.1976282000541687,1.0163265306122449,,,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_50_temp_baseline_2025-04-20.npz,0.9747937581835173,0.025206241816482677
ag_news,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.2054621577262878,1.4571428571428573,,,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9770518658144695,0.022948134185530544
ag_news,0,pure_logits,greedy_unique_5_post_calib,5,5,0.1978672444820404,1.7255810079133695,0.6247396917950854,1.0,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz,0.9779635906341538,0.022036409365846166
ag_news,0,pure_logits,greedy_50_post_calib,50,29,0.1908816695213318,1.650512286547272,0.7330279050395669,1.0,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_50_post_calib_2025-04-20.npz,0.9777728924650493,0.02222710753495072
ag_news,0,pure_logits,greedy_50_calib_once,20,19,0.1927261501550674,1.573744273219492,1.5593502707205331,1.0,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_50_calib_once_2025-04-20.npz,0.9784509595697003,0.021549040430299704
ag_news,0,pure_logits,greedy_50_calib_every_step,22,20,0.1919605433940887,1.5184173261141192,1.639316951270304,1.0,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_50_calib_every_step_2025-04-20.npz,0.9782962453297739,0.021703754670226116
ag_news,1,convex_comb,greedy_unique_5_baseline,5,5,0.2355262190103531,,,,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_unique_5_baseline_2025-04-20.npz,0.9769027850569959,0.023097214943004096
ag_news,1,convex_comb,greedy_50_baseline,50,28,0.2012188732624054,,,,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_50_baseline_2025-04-20.npz,0.9744710578693547,0.02552894213064527
ag_news,1,convex_comb,greedy_50_temp_baseline,50,28,0.2009114772081375,1.0163265306122449,,,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_50_temp_baseline_2025-04-20.npz,0.9744773712037585,0.025522628796241453
ag_news,1,convex_comb,greedy_unique_5_temp_baseline,5,5,0.2071631550788879,1.5122448979591838,,,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9769623410613446,0.023037658938655392
ag_news,1,convex_comb,greedy_unique_5_post_calib,5,5,0.2012162059545517,1.6423157017909205,0.0,1.0,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz,0.9773717948145247,0.02262820518547526
ag_news,1,convex_comb,greedy_50_post_calib,50,28,0.1963721662759781,1.3634319033735944,0.0,1.0,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_50_post_calib_2025-04-20.npz,0.9762228902397061,0.023777109760293902
ag_news,1,convex_comb,greedy_50_calib_once,23,22,0.1932644844055175,1.809645980841316,0.0,1.0,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_50_calib_once_2025-04-20.npz,0.9779449546529402,0.02205504534705982
ag_news,1,convex_comb,greedy_50_calib_every_step,21,20,0.1932016164064407,1.795052061640983,0.0,1.0,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_50_calib_every_step_2025-04-20.npz,0.9779644208541909,0.022035579145809114
ag_news,1,pure_logits,greedy_unique_5_baseline,5,5,0.2355262190103531,,,,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_unique_5_baseline_2025-04-20.npz,0.9769027850569959,0.023097214943004096
ag_news,1,pure_logits,greedy_50_baseline,50,28,0.2012188732624054,,,,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_50_baseline_2025-04-20.npz,0.9744710578693547,0.02552894213064527
ag_news,1,pure_logits,greedy_50_temp_baseline,50,28,0.2009114772081375,1.0163265306122449,,,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_50_temp_baseline_2025-04-20.npz,0.9744773712037585,0.025522628796241453
ag_news,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.2071631550788879,1.5122448979591838,,,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9769623410613446,0.023037658938655392
ag_news,1,pure_logits,greedy_unique_5_post_calib,5,5,0.1977183818817138,1.809645980841316,0.599750104123282,1.0,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz,0.9777423148883113,0.022257685111688685
ag_news,1,pure_logits,greedy_50_post_calib,50,28,0.1933009922504425,1.637717617659309,0.7396917950853812,1.0,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_50_post_calib_2025-04-20.npz,0.9776698397809664,0.022330160219033557
ag_news,1,pure_logits,greedy_50_calib_once,26,22,0.1950062066316604,1.602582257392753,1.434402332361516,1.0,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_50_calib_once_2025-04-20.npz,0.977690534603046,0.022309465396953998
ag_news,1,pure_logits,greedy_50_calib_every_step,24,21,0.1951475739479065,1.5628488129945857,1.5160349854227406,1.0,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_50_calib_every_step_2025-04-20.npz,0.9776353683987994,0.022364631601200613
ag_news,2,convex_comb,greedy_unique_5_baseline,5,5,0.2338477969169616,,,,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_unique_5_baseline_2025-04-20.npz,0.9766804608782431,0.023319539121756883
ag_news,2,convex_comb,greedy_50_baseline,50,29,0.1982008218765258,,,,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_50_baseline_2025-04-20.npz,0.9742130041913317,0.025786995808668278
ag_news,2,convex_comb,greedy_50_temp_baseline,50,29,0.1980333030223846,1.0163265306122449,,,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_50_temp_baseline_2025-04-20.npz,0.9741835614216368,0.025816438578363243
ag_news,2,convex_comb,greedy_unique_5_temp_baseline,5,5,0.2079926282167434,1.4571428571428573,,,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9766057507764054,0.023394249223594565
ag_news,2,convex_comb,greedy_unique_5_post_calib,5,5,0.2023528963327407,1.615826738858809,0.0,1.0,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz,0.9770959625262754,0.022904037473724603
ag_news,2,convex_comb,greedy_50_post_calib,50,29,0.1947339475154876,1.3848729695960018,0.0,1.0,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_50_post_calib_2025-04-20.npz,0.975738589456559,0.024261410543440998
ag_news,2,convex_comb,greedy_50_calib_once,20,19,0.1915436685085296,1.8353352769679303,0.0,1.0,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_50_calib_once_2025-04-20.npz,0.9778431932820058,0.02215680671799425
ag_news,2,convex_comb,greedy_50_calib_every_step,20,20,0.1915388852357864,1.7658642232403166,0.0,1.0,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_50_calib_every_step_2025-04-20.npz,0.9778913975819019,0.02210860241809809
ag_news,2,pure_logits,greedy_unique_5_baseline,5,5,0.2338477969169616,,,,llm_experiments_data/arrays/ag_news_2_pure_logits_greedy_unique_5_baseline_2025-04-20.npz,0.9766804608782431,0.023319539121756883
ag_news,2,pure_logits,greedy_50_baseline,50,29,0.1982008218765258,,,,llm_experiments_data/arrays/ag_news_2_pure_logits_greedy_50_baseline_2025-04-20.npz,0.9742130041913317,0.025786995808668278
ag_news,2,pure_logits,greedy_50_temp_baseline,50,29,0.1980333030223846,1.0163265306122449,,,llm_experiments_data/arrays/ag_news_2_pure_logits_greedy_50_temp_baseline_2025-04-20.npz,0.9741835614216368,0.025816438578363243
